airtable_table_name,airtable_table_id,airtable_field_name,airtable_field_id,airtable_field_type,select_options,read_by_code_current,written_by_code_current,appears_in_ui_current,appears_in_snapshot_current,appears_in_scoring_current,classification,evidence_current_source,evidence_prior_report,conflict_prior_vs_current,confirmation_status
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ownerReferences,fldUna6yDW1LQreES,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ownerSatisfactionScore,fldMSgXEQTb6Ux0m1,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,idealRoomCountMin,fldfjmVqSxWE9AaV3,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,idealRoomCountMax,fldKBL2dCKTTs1dOm,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,idealProjectSizeMin,fldvhqa9qvPDOhQux,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,idealProjectSizeMax,fldPBySOgrZrBhZsb,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,minLeadTimeMonths,fldnT9wdqf1s89Cqv,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,milestoneOperatorSelectionMinMonths,fldXdvwNIXzk6pCrf,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,milestoneConstructionStartMinMonths,fldyhjj4nIh8BTYda,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,milestoneSoftOpeningMinMonths,fldPDSBgEKnAfhuMx,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,milestoneGrandOpeningMinMonths,fldKxMWPH0CL4Lgxt,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,dealTermsOptIn,fldxyxG3UFigAo6at,checkbox,,No/Unclear,No/Unclear,No/Unclear,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,mgmtFeeMin,fldKXfYScMQUFMHKM,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,mgmtFeeMax,fldtKkQN9eNxj5Y45,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,incentiveFeeMin,fldajLHgviMBHOyqQ,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,incentiveFeeMax,fldTh7gyGP4BgSVX6,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,incentiveExcessMin,fldaZkNC44LiAWlql,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,incentiveExcessMax,fldWNZbudrJeq2fUq,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,feeMinimumFloorMin,fld7fuCymdCttS8c9,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,feeMinimumFloorMax,fldJXhMSV1mIu1YD4,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ownerFundedReserves,fldHAg7EFtIt06MfO,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,Management Structures Supported,fldZdKBg7diswy1MJ,multipleSelects,,Yes,Yes/Partial,No/Unclear,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,New-Build Opening Experience,fldKc8di8pjpEZEZY,singleSelect,,No/Unclear,Yes/Partial,No/Unclear,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,Pre-Opening Support Capability,fld0oZPJKfZipXuz8,singleSelect,,Yes,Yes/Partial,No/Unclear,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,Conversion / Reflag Experience,fld0XH3cw1p84htIQ,singleSelect,,Yes,Yes/Partial,No/Unclear,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,Minimum Key Count,fld9MJsr5RJLv3HIY,number,,No/Unclear,Yes/Partial,No/Unclear,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,Similar Project Case Studies,fld5p7CCNEAXK95Qb,multilineText,,No/Unclear,Yes/Partial,No/Unclear,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ov_strategic_owner_value_json,fldCSHOX70Z1ZhdRs,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ov_engagement_cadence_json,fldXvt7SswphE3mcH,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ov_controls_governance_json,fldzQRFU1v6YFFybC,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ov_reports_received_json,fldYe57xxmTdyxwdo,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ov_owner_tools_json,fld9pbWw2fD28B1Mz,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ov_lifecycle_support_json,fldr9YHn1NUrdCgRk,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,bf_fit_criteria_json,fldmSzXKyUBhlOI6y,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,bf_best_fit_project_types_json,fld5HDkaa7Qx9Vf6B,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,bf_preferred_deal_profile_json,fldzOi1aPbldxNZl5,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,bf_evaluation_path_json,fldCxQhTMfZhW94f3,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,bf_red_flags_json,fldC6H8DAU1AwAhgg,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Leadership Team Members,tbl8jX7BoOcwUIEOd,name,fldl0R63OpzAMXctM,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Leadership Team Members,tbl8jX7BoOcwUIEOd,bio,fldb3RIkdXc2vEh96,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Leadership Team Members,tbl8jX7BoOcwUIEOd,Operator,fldqkEMloGZmMlEyl,multipleRecordLinks,,Yes,Yes/Partial,Yes,Yes/Partial,Yes/Partial,System/link/derived,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Leadership Team Members,tbl8jX7BoOcwUIEOd,headshot,fldKQ0fZo6dDRc1Zp,multipleAttachments,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Leadership Team Members,tbl8jX7BoOcwUIEOd,role,fldyjTFP5RrG7lltZ,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Leadership Team Members,tbl8jX7BoOcwUIEOd,summary,fldVv1w53rmp74jNQ,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Leadership Team Members,tbl8jX7BoOcwUIEOd,title,fldg23dpiNP2ghRSc,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Leadership Team Members,tbl8jX7BoOcwUIEOd,display_order,fldsBrlNxl3zdPwtZ,number,,Yes,Yes/Partial,No/Unclear,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Leadership Team Members,tbl8jX7BoOcwUIEOd,hospitality_experience_years,fldLEQfInXdZfBVZT,number,,No/Unclear,No/Unclear,No/Unclear,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Leadership Team Members,tbl8jX7BoOcwUIEOd,company_tenure_years,fldGjxH7nZnaoCpo8,number,,No/Unclear,No/Unclear,No/Unclear,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Leadership Team Members,tbl8jX7BoOcwUIEOd,prior_background,fldYJzCWKQt6h6e3g,singleLineText,,No/Unclear,No/Unclear,No/Unclear,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Leadership Team Members,tbl8jX7BoOcwUIEOd,languages,flde8fLBgt29ZlKYP,multipleSelects,,Yes,Yes/Partial,No/Unclear,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Leadership Team Members,tbl8jX7BoOcwUIEOd,market_experience,fldyJFdFMYfCpaIow,multipleSelects,,No/Unclear,No/Unclear,No/Unclear,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Leadership Team Members,tbl8jX7BoOcwUIEOd,core_expertise,fldWAotTyylrtvHRj,multipleSelects,,No/Unclear,No/Unclear,No/Unclear,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Leadership Team Members,tbl8jX7BoOcwUIEOd,relevant_asset_types,fldondldDqGDTRtc0,multipleSelects,,No/Unclear,No/Unclear,No/Unclear,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Case Studies,tblAh1X0KDK8SeYK0,property_name,fldFJn3vfYsuBqOnk,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Case Studies,tblAh1X0KDK8SeYK0,display_order,fldhVk4HOTpUkU4o5,number,,Yes,Yes/Partial,No/Unclear,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Case Studies,tblAh1X0KDK8SeYK0,Operator,fldsIOZboZy9cNmiR,multipleRecordLinks,,Yes,Yes/Partial,Yes,Yes/Partial,Yes/Partial,System/link/derived,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Case Studies,tblAh1X0KDK8SeYK0,branded_independent,fldipoxnRLTmiPeYs,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Case Studies,tblAh1X0KDK8SeYK0,hotel_type,fldjSpZ4H1KH670lT,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Case Studies,tblAh1X0KDK8SeYK0,image_url,fld2pziThtJEYxgL1,multipleAttachments,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Case Studies,tblAh1X0KDK8SeYK0,outcome,fldv1L7IAncgwfgrK,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Case Studies,tblAh1X0KDK8SeYK0,owner_relevance,fldH4rtg6Y9XtmYF0,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Case Studies,tblAh1X0KDK8SeYK0,region,fldyuFmL51LLwkusW,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Case Studies,tblAh1X0KDK8SeYK0,services,fldh7igGBvR7aEXy8,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Case Studies,tblAh1X0KDK8SeYK0,situation,fldh5VwR0EJ2COhZX,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Diligence QA,tbl5kF0qGg7X6FtCr,category,fldQz9aOK1iFRDz7X,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Diligence QA,tbl5kF0qGg7X6FtCr,answer,fldt2JuXrU85z6D48,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Diligence QA,tbl5kF0qGg7X6FtCr,Operator,fld1ZPlDOS0cv2uAf,multipleRecordLinks,,Yes,Yes/Partial,Yes,Yes/Partial,Yes/Partial,System/link/derived,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Diligence QA,tbl5kF0qGg7X6FtCr,question,fld8NJCV3UcwSteOK,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Diligence QA,tbl5kF0qGg7X6FtCr,display_order,fldT6Tuq2tIHaD09w,number,,Yes,Yes/Partial,No/Unclear,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Explorer Materials,tbllzayIeyvlRzHdz,Slot Key,flddJgMe8THX4oTEw,singleLineText,,No/Unclear,No/Unclear,No/Unclear,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Explorer Materials,tbllzayIeyvlRzHdz,Title,fldgyTVzDIvtxh4eN,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Explorer Materials,tbllzayIeyvlRzHdz,Body,fldNMvXm3h3iQNciW,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Explorer Materials,tbllzayIeyvlRzHdz,Image,fldk1WX0CpVRNz2Tu,multipleAttachments,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Explorer Materials,tbllzayIeyvlRzHdz,Sort Order,fldBfocBqbwtWjTHC,number,,No/Unclear,No/Unclear,No/Unclear,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Explorer Materials,tbllzayIeyvlRzHdz,Active,fldwFo5wkN2CGjKR7,checkbox,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Explorer Materials,tbllzayIeyvlRzHdz,Operator,fldz6w4wKE9ZyxWCe,multipleRecordLinks,,Yes,Yes/Partial,Yes,Yes/Partial,Yes/Partial,System/link/derived,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
Operator Setup - Explorer Materials,tbllzayIeyvlRzHdz,Company Name,fldqk22xokyzWC9By,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,,,Partially Confirmed (schema + code scans)
